V A	A V L and N R B T I
variancecovariance matrix	of
variances among	the
variances and	covariances the covariance standard correlations
variances are	equal not the unequal computed unknown calculated known given different
variances associated	with
variances at	the
variances based	on
variances between	the actual
variances can	be
variances do	not
variances due	to
variances for	the each direct all
variances from	the standard
variances have	been
variances in	the a
variances may	be
variances must	be
variances not	assumed
variances of	the these two each all a both
variances on	the
variances should	be
variances that	are
variances to	be the
